temperature_c,humidity_%,wind_speed_kmph,pressure_hPa,cloud_cover_%,rainfall_last_24h_mm,soil_moisture_%,heavy_rain
26.84104976325554,97.7432640331597,24.730190861211838,999.1346077011156,53.57818535408978,97.17435183726512,55.073297747879145,0
31.777639420895206,86.89484583478843,14.756545582790896,981.0111188744053,71.08207581312683,51.35531354410159,47.12114932744108,1
22.995106732375397,77.71770262557004,18.501388645325918,992.0904811723226,51.80755183702354,56.97458039238457,12.936585640214538,0
27.713516576204174,80.5860373117176,29.89883752535026,1004.373539659739,41.937216187893604,61.45799298525731,77.79421443160686,0
28.886218532930638,70.9800031213895,1.467328115623916,1008.5065198921766,98.71821183678625,160.60517956653268,65.90999341582022,0
20.696756190799967,62.386549475057876,10.09747777376083,991.6049458444941,52.74672050520344,107.8322553350509,30.49754256906753,0
29.113172778521573,67.79863393256308,28.533983435382098,986.2710233332771,91.52793629433076,62.26153983120073,78.59792305511955,0
22.557861855309373,87.89230552321845,35.808273507487975,1017.5718606559684,38.39636847128689,122.06675666218368,52.131711274542546,0
20.97577389477919,50.719674431487796,20.467097684626644,1024.2980981316598,37.04837632200666,143.2301348446387,50.76958607450725,0
34.2332830588,55.80363202534581,21.284539410612627,1003.6560582036209,22.49072663076091,54.52480014670675,62.36512256006725,0
34.484480496118394,52.30013210108764,4.286880453591042,987.7255678631736,72.13334603007081,82.70982030507031,66.82388516630962,0
32.125960221746915,52.03644011594851,17.896494672938186,992.2538296933716,49.48210749790089,24.37721866738951,55.95350251320519,0
24.56920653760056,92.77302920055035,21.304690658200926,980.827580444636,89.14865998717096,36.22986990693606,18.966702245634004,0
21.46508171009576,85.18289296900119,9.698820145389186,1021.1434462952225,57.85679253532457,136.22357079299655,33.67872541961489,0
30.263495397682355,73.70869145436626,10.769729237975238,985.2987987300563,97.45547423317774,36.28766953912539,74.96585482282349,0
26.60228740609402,54.89170803255007,15.091366524184906,1005.9432413981414,34.84204125624969,105.03267673341203,25.723092829069635,0
21.83057352267168,74.58079375584163,0.8028479111090547,992.3324849309242,89.48985343644887,141.80925234448654,36.051691668625935,0
27.427653651669054,73.67358853902829,12.883166623327131,1004.9380101132107,82.12774822333934,21.375384618948768,40.24538180609372,0
20.515827816728276,58.66009349550076,8.457920279861785,1009.3139174758339,81.67374757152416,113.4624439257807,40.758349278611654,0
33.639806031181735,71.69258246189865,13.099894087116585,1017.3383811668241,87.58265824935101,51.312556740272754,52.905770774616784,0
23.881699724000253,69.92523671986868,4.790485272770049,989.2889572292271,80.88191927543991,192.58537504751595,76.01530864212953,0
29.937834265309732,80.79250490261083,35.6210912295958,980.4948122896316,70.09762573051323,96.70912934398494,26.848489828275348,1
24.675666141341164,81.75468254338219,23.743698142161946,986.1598533530963,30.499590214591006,161.19850995503162,18.505096341064267,0
27.801020317667163,52.265200488602225,27.164092765779586,1020.5008388831648,22.602094359300153,110.04530843125235,23.82293429019561,0
28.200654190149194,68.73063073132356,31.566849544293532,1019.3250534903132,93.66782782525495,8.682506570963833,72.08474301464886,0
22.772816832882906,81.29299578571182,19.93768795716229,1006.8835895976639,69.33202516165905,126.63027511880446,55.20675688586442,0
34.54376941646838,75.15681292900439,3.4768115234969477,1007.0232587195144,83.7229832780941,190.28066844133141,30.01347524674121,0
31.626992350416717,92.82449205941612,21.484261672741912,1009.9266503545815,58.52178812100401,120.32236402926624,67.11628572780322,0
34.09248412346284,82.93468158094726,23.473644720835164,987.8917075380552,29.38465511699156,163.83777188535805,70.29589974544052,0
33.422410256414736,58.14672135407149,29.8175789673732,1021.1485375666232,30.014863376204033,176.84129266968156,69.25600370831947,0
28.968499682166275,53.52843737002149,17.266381849187177,998.8446736201433,74.84522297831771,45.615954389786495,74.32485735476881,0
33.82811352534675,82.12096391031578,5.10321211182255,997.2412337712274,54.424471591957015,42.40896798164533,27.65687141213531,0
21.327387530778793,51.32556552708109,11.351036231948978,1003.3512967377277,36.04197813602694,122.19619777019834,62.85293501223948,0
22.93974293628718,79.28877906367316,14.523291855945404,982.1134685048775,59.327563739314954,82.20569396134094,42.2377648091898,0
20.67840933365807,97.01151207124788,25.83668965326405,987.4827515940236,25.13671496601073,167.97226057334407,68.9398987023043,0
24.879954961448966,78.77370889379395,22.831132186756477,1013.2115127391867,66.5577121531519,180.00462467960224,60.99434740131292,0
25.83015934534223,69.4084963103261,14.24386903591385,983.7259400566306,41.51947235480782,70.68427586054362,64.35132125498072,0
24.07023547660844,82.16441092211767,39.460609951719185,1007.1418449259875,83.80472805097506,47.374111794896415,55.93132863767501,0
32.43106263727894,72.91264452457582,24.230992774275485,991.0407099356595,44.8289567138859,156.10510304877238,22.42001386287948,0
25.351299900403838,77.28083946579675,9.48907166943978,997.5183026318889,56.4176119265441,54.96120710962722,48.15188432278568,0
24.21401764531071,97.07324043882626,4.07129890481615,992.9912181546815,20.92964319264805,164.5228637027357,78.92688176671557,0
28.14044124737373,69.30513189003871,6.114365567373281,996.0052722409227,25.795751023564712,84.74765072975256,75.61716465479833,0
22.113863374621438,98.05952819119571,9.838309135380324,1012.357065733291,51.399484512534784,133.5099798582941,13.022161505790816,0
32.032954711310595,95.26753209780318,6.427254930382227,993.3704772030429,58.39510677736988,19.107062766933637,21.537037101060598,0
21.118259655196564,59.78955673946482,7.4626809620522305,1005.4882088133604,68.0016438495443,124.7718649353146,19.22101414181933,0
34.803304049007764,53.46806504375827,11.403806747753883,1001.4222680989595,43.33300629674426,90.35353574744582,60.81859369897069,0
31.58367153944986,55.038900068871335,6.934943811790193,1009.8652024413192,75.5985508901234,117.32169263509482,67.24497308998616,0
22.980735223012587,50.91109128257749,35.870616985057005,1022.1573382696141,88.80979177513636,33.602841548972684,24.945795641747033,0
20.082831756854034,54.72214803779642,3.2093498264656883,1012.9657443744612,82.38807911146799,147.37474898883642,45.40968850662803,0
32.23192142682251,84.15033867081785,20.980455582810187,989.6723170365841,23.16950602786857,172.5594155086457,68.849211960784,0
30.602860157714257,53.55943242301145,16.41587307958646,981.4032410777578,58.44055578062631,43.34796001815513,61.29610813363754,0
30.93510752061481,65.94878151468806,39.29514467634426,991.8018819934921,28.39441427345399,19.142911104032343,47.95660438442938,0
31.569055200289185,92.24376554847274,4.481556086722094,1006.7785068815115,39.363601269002196,4.727717209267279,51.3243383321141,0
21.110669776011356,51.163596786791295,15.914223961829666,982.3141616067912,98.93300746137172,128.3943000886532,45.5852382841396,0
25.37698592816409,90.72342412944678,38.77881733101476,1002.3364811240556,31.39964343212106,121.41880721775615,30.82839159231744,0
21.738035892876944,64.09273873867,34.62028503575921,1006.85792820126,59.911052276108485,109.33948254281401,49.55153950013113,0
32.946551388133905,55.90824138108281,32.6828828379712,995.0409750867632,69.45245874544952,46.389419223195084,58.22197114350635,0
29.34947190241337,84.83685826820754,10.316113081797592,1014.691049168562,76.19719764352831,78.18119918110294,71.13260411025654,0
24.963470372789736,81.4471423389942,6.835503495602633,984.7969213910197,64.77189467895313,118.8952670372346,54.540394778547366,0
20.953375254290354,93.87360067635265,26.74572879697724,983.3812001781114,20.781667793534695,99.35337177183388,63.27850759302106,0
24.664734825734932,86.75355219019428,37.17503956510343,1012.7684940291622,46.11690465951935,197.55710404297747,21.20501444682011,0
24.877749830401207,90.17404651924244,22.270515720557192,1002.2971092292789,61.416931470776916,27.287950511346626,42.309023209385295,0
30.944092675070962,64.10172862856533,22.864507578795994,1010.9781078392481,27.02931993158667,139.02891080951875,10.65321338789653,0
29.563362070328196,58.87197718898614,11.199163746411367,999.5672302371686,48.050154496734464,80.86375362085843,27.26752051651361,0
33.3081911386449,87.53073758204292,30.779717327677474,991.0880914957598,22.656248703309323,85.63992298512295,60.85232005791034,0
27.08322387742924,90.3417369633632,7.481749942300935,1016.859604295339,26.28627977240166,143.51955313163523,79.42669659445544,0
21.793913689074525,99.52525710003366,12.947169456169746,1015.973714553604,51.75386209612768,138.48723026487392,16.942466971105112,0
30.698671808344926,70.63088384557133,17.017457544656672,1011.2613411884493,30.617260323444828,198.25119874043767,38.10460211029017,0
31.411775729253463,68.60090428963916,20.3044151473782,992.2465311753483,65.40326786092464,25.678857890825046,66.00496780894116,0
28.419157963542446,88.82064803709984,9.69638929660321,1006.5603800091089,75.15719753098125,20.821929876833266,24.28249442402292,0
31.564507699318415,67.0401770126509,4.593472989568141,996.2438253623012,84.04693592872663,144.86776342574822,48.85594645116004,0
27.40693394546586,96.53786628017824,24.424801697665302,984.1211932996986,36.012019539584806,115.67738340128182,61.31499072207723,0
27.840992440729913,92.9206375921506,11.54522212961023,1021.279110895801,33.398606580725584,54.83213331196117,53.118981518212536,0
26.413115275378246,71.44970136875092,23.24952885690449,986.1568383913533,28.36542722675202,15.883873797797321,23.16173142307913,0
20.381286901161427,87.54355338957487,6.1745086109680924,1022.7606809219361,70.91441996349093,17.131649919286108,34.87691980800176,0
21.618371404899566,87.72714370423412,19.2456040741927,1000.070259783108,76.5180581189521,178.83817493282365,64.8654249139778,1
20.471437785301013,55.15619344179663,21.303577302063434,988.3309817977379,22.526891586051363,38.37346494374858,48.79585598924116,0
29.546156168956706,95.12764533397834,2.0729414728970763,1004.3855426320262,94.89697969949519,64.67431242310415,10.366072948003891,1
24.7153397161449,75.26261862239286,13.464171127756824,1019.2825626144383,24.157702692117795,45.3312804453976,63.26935320196657,0
27.62856036747054,91.32287330538708,5.37658707755897,1012.9501198884302,63.30370682408564,70.99926116638746,12.471794845816735,0
33.613497108891394,66.00248005153058,2.5349988189107098,1016.2952516537653,76.72484155607332,13.884768549218673,62.20136479118625,0
23.739383437233123,94.77616142481003,39.59840929559781,1009.6452515019823,89.67752989968685,103.81195818165408,24.173639211566616,0
26.155743845534445,69.46008393670816,12.894153798988919,1011.1524454033033,77.12695457059422,13.52251271844298,77.06514360835662,0
31.33326707814573,50.54188257401492,32.3949778341854,1018.2138043204394,84.13824664558335,160.07130156447232,35.75585259114591,0
23.431972482374338,95.26909882096318,10.185626190550554,991.2350603986633,47.15601540342448,46.7424163820866,32.88521314366554,0
21.154698647431896,54.56433383930668,27.26010888895717,1002.0241233639413,85.18600909972098,108.00238292090212,20.422163523271127,0
24.34627179370652,65.96568187952074,30.409114395587462,989.9544248818821,26.409187710774013,176.01581751229165,31.39229508431504,0
22.418319308810066,97.50309835254025,23.825549624313773,1024.445060359849,91.58533248484221,130.17547380943884,71.36555332797404,0
33.9454647851386,97.5303573468778,18.863047542006335,1022.4826702858976,63.8073900922989,106.59155731026706,79.7434036339073,0
32.12180569346626,78.67189440616431,16.473636565890743,981.7742065115827,85.3838215969995,64.86675062307512,35.78166713547938,0
29.501056347656352,81.59186060848997,13.954730661719811,1011.7508827632059,56.18546276146401,66.60038261163959,41.40274416681798,0
33.07190885281577,72.42227609891599,37.18116576991304,1021.6361742837049,71.48621561572199,133.89739103963802,60.544965674191594,0
32.05508115348672,64.66053858490322,33.22477631150917,988.12589053073,62.11221287488905,198.8278722442335,72.03370463255521,0
22.798550883290538,66.4332272684958,38.601076426660505,1005.5575353748683,78.52716174042655,132.36783796987572,51.51310339307489,0
33.388384977349666,83.62592280385192,4.971888939421789,1021.1969733914618,26.530398562447168,111.55668347400498,37.40679887244805,0
28.090133628734762,87.618726471884,29.23469900814577,981.527569036361,24.828166719245104,146.13010204784922,38.88352885940366,0
32.111602327460936,89.57895218629243,37.533618272841515,1011.3839120261079,39.768258720811716,93.04112245674364,58.69327025477648,0
33.441369498852396,89.48090713972769,7.249322646626406,993.3807053317648,32.76357440905507,12.028468520157043,10.225278452299507,0
24.77005212457796,54.560305152434516,2.6598506946711,1021.5978287919438,89.74268532737614,112.45936317558196,53.371253622188846,0
21.65077886791515,74.72101523512907,29.644825971602362,1023.6976210324416,37.53711898864354,191.52505690107603,34.884510730895016,0
23.419027438129124,52.877938000832216,22.978924527196476,1022.4919920101045,98.0692204655305,35.06058847153193,65.59381318939589,0
26.406616829393844,77.47644411618677,33.67315107033088,1001.3396397495859,46.951663341688544,138.00097816413316,16.509344787619252,0
32.27022148883739,72.07652506866884,5.59089506505158,1018.7919192945191,34.569433255095944,40.18673773181129,51.17415868638734,0
32.910958748845154,94.38520913791498,31.81069247439561,1018.0047229340781,83.17588057139832,107.16553689461625,43.668102292028664,0
20.10428195796786,67.54575062760394,8.065092801909781,994.3595212959465,72.69662204007008,19.335289929343922,54.962786813365916,0
27.661209538663485,55.853350821380296,6.54623771462818,1017.3011963367804,59.85565731625112,90.07418725163703,14.539751613807784,0
26.261165047231685,57.149584102641796,6.570631917239718,981.6653435621972,64.42908407501051,151.23266577904923,50.59886511996919,0
23.331617157060954,88.07553158587362,32.58298880925528,1006.8321445316924,77.53614226178111,69.51430484779641,49.30392115716666,0
21.797980510005242,80.91090316581305,26.607888827848004,990.3503976779466,38.2763793065039,132.9823448974436,49.24620660913197,0
25.06422757105442,55.05613380613951,20.922616990764773,985.4255098599775,99.70671328453935,159.08999215794583,52.24413666175184,0
34.14364555868779,54.20534030574987,14.353219364940099,983.4628940733144,97.98345297174265,185.43556389589054,57.35275560584535,0
24.848043980311328,85.048456572956,35.08802163252433,1011.3329949145162,72.02605490775495,46.928416371090705,66.34922997765389,0
27.781859326150492,53.638150318209675,15.697804296905415,995.294373369563,35.96339607433161,79.86318316186163,28.887450408975003,0
30.545284383427667,91.09300296451781,32.66397757886308,1012.6145047187943,74.41825939450331,30.483202666083486,67.75345871260434,0
25.45444403568941,85.31211135782482,17.565396342808736,982.9410353359524,25.775872718334067,198.49670043167504,44.877897758441755,0
34.57673124081441,54.06743903209499,15.077777176996303,994.1880652023775,22.452200176464487,185.40019358485907,15.394079539403181,0
34.43670942413167,54.241885704259595,18.507191426784257,1004.2771081568902,40.6146310808971,107.99142605611192,14.098565047078544,0
23.776734437380462,99.33197892505876,12.055114966565682,1015.5825424177533,57.009836539145304,168.40665887528425,33.39668230872425,0
27.45872758838578,68.71353978780601,29.904375207050045,994.3438626319431,89.46180043267044,104.19159545440844,64.94278839780273,0
24.513174647251546,68.53210735334454,20.108815603699167,1008.1651119396654,78.17352558130465,124.71713760055194,59.537665431864106,0
24.272607415662016,90.63997836287513,9.288507805872692,1019.8689986706285,79.41652169599848,17.824886423203324,65.20304752706845,0
20.553304210317993,97.36242886919294,35.982982930982736,1007.7138434682037,54.03946675584603,151.05408409936157,46.208833950912656,0
29.143465009698453,99.30005319114355,15.355648854928457,990.4831763639136,47.674799403757035,25.542696727046966,40.81392985688434,0
27.54018534843292,87.66890926294708,21.742114444559544,981.0980351700442,49.683101038768214,165.21352605050566,20.321676869439877,0
20.77218126874984,68.81297927654579,36.25888443858188,1019.1544493255418,99.01196509888463,156.40561753407718,32.97349275265181,0
24.179696963549173,54.17503583493344,24.969519836559684,980.9571234882674,23.2087353129986,141.74893954859527,40.381355632171264,0
33.623988289499806,88.85734579637185,4.675921628334563,1019.361575270789,89.36251968979589,7.232076104952423,16.202030077573205,0
23.593428360004587,77.92021248679025,37.59328494453901,1003.8021710312246,66.29403268579148,60.62567118906572,25.442836689784787,0
22.173423081368348,71.21110046234881,25.108322122856713,1022.2580464330804,55.08923353516724,52.62251398216857,51.87577058446172,0
27.341791404163445,95.3177192547368,13.396224586283445,1015.945245609815,78.02061283321092,72.02728149430382,61.49641799674329,0
34.78475681165901,55.559874115307565,5.57088290653549,1024.9070349740002,58.93351531397623,17.52854935276771,79.88432579750648,0
23.630829072672505,74.63125521454296,31.761007570811838,995.782031695327,89.87385904653284,187.39156460621257,75.31793319404903,0
30.08203321108818,50.567682238370956,24.80291023714054,1014.5234730019007,92.05614912090068,110.76044814247525,54.979563967463406,0
31.424294229930766,73.43303209970631,21.33844367905286,998.0868911124159,53.73767414987643,61.10486213160471,39.487363730585045,0
23.564563159885996,52.815163784091865,35.75570332203831,1001.5944029136759,42.14622377880413,79.39630341485669,54.53241552957629,0
30.923245229177894,55.9408958134036,31.543888448981228,1008.2377458448267,67.38802628746897,89.44050810096714,64.99561326561624,0
25.516746990788796,55.87631233885524,6.066995189310047,1019.3154701383852,92.98906764933528,120.11886667212346,18.283533364637112,0
29.48458745890369,82.46051510580318,12.46888271182193,1024.2837561139684,36.85297512045332,103.13588553929955,38.693342278740175,0
29.50294566141342,87.30224396327117,9.93956559257863,1014.5723036239033,69.83732668507862,183.87839464288348,68.7861599944932,0
28.036620261121378,79.16843825485799,29.75785170290708,998.79950519753,70.52481760740164,99.39269658116605,36.868306635313076,0
21.354346550816125,98.10862742372709,1.3412973894311753,998.9610651024682,78.64904179322248,198.43160296466255,50.03105898590306,1
32.52953743383857,68.7435289761852,22.79558739485266,1013.1912035715001,30.525414810180784,170.28499154901914,51.143855260353874,0
24.811700974576038,64.28560431409304,30.49834742962762,990.7449715595736,77.26599717456708,41.70210287146716,22.913337719354757,0
22.797777655997812,93.42995640947302,35.07062547046998,984.9713350909128,92.72260165325127,186.11904292878324,35.356480915660185,1
20.61162712332146,61.17979192597263,13.683269948636298,995.9579970938349,34.37464870961936,23.273279577095217,33.415790211935246,0
28.863394147823627,98.16112697203056,32.850292186880516,992.9257546244337,39.00346599391021,163.4899416982383,11.833769597244535,0
30.163465427634236,50.60772373449082,4.425269478208289,993.3338654205196,97.71160752333117,76.12465869531601,11.693423472394867,0
20.248817433917843,98.49394133538195,33.85809166938073,990.512348797246,34.47815621675918,175.5948640890139,68.21879305730414,0
27.681395874489215,52.1579955975288,5.099546493279297,981.8941935336363,88.35080746956633,173.61133802149007,29.11495669809687,0
23.39743662796907,94.55715568490356,15.89149162241469,980.8043270630036,59.38222851584278,161.18508002352422,46.26551363671708,0
29.677591856141746,76.385055454315,31.891814631182143,1024.4475075381215,39.778485952254165,158.0060872614123,30.910790151214115,0
22.61549643507487,99.64823980596502,5.996697093950951,999.2497910181138,89.65999210180091,60.93582781960816,75.84754715807384,1
30.36406607153699,53.68982823676994,9.170055809305659,997.2946991221856,55.62442040021324,16.183856610250437,28.150773120604164,0
25.801030194508062,77.69271422006604,28.89010273572265,1010.5841277211881,61.18538831437522,80.5960357530323,40.07597689172546,0
34.050949831051014,98.46512678095495,28.801461461842976,989.8214249539279,48.73866955198125,34.70490299730174,71.09111753392213,0
22.0628141621899,76.15489220850745,25.64590531541189,1022.7482532777601,67.4360681147942,138.99021778049234,68.93534967542661,0
25.115995265753877,81.46993190676312,27.757937778684003,1015.3855256486999,33.08190980680182,69.21994530755711,23.027099249239413,0
21.702102818608836,84.78743444923086,21.708977733903847,984.0234951040517,51.286522932140855,195.12204017198297,66.18503168569973,0
33.87040427417844,72.72705323838866,10.07196235627811,998.7911349103218,97.552985786823,128.1944154690664,42.073082071652486,0
33.160090300714714,81.37790400420317,13.827839740156778,1019.5603238402974,40.6506746160902,164.49611272687218,43.80782104597486,0
23.869124415727335,79.21571559615501,7.263908672057027,1022.5129410031135,72.53893316330337,26.504934548369686,19.343598069116062,0
29.899760690512686,95.05790052454944,36.33802245334513,1001.0330680062441,46.01520513797559,172.40289645452452,15.642105962998727,0
32.25833300301824,52.272319017072896,23.335671790644817,1007.6035125144818,81.87785005492805,184.55143810267887,60.955751488163564,0
28.328012173991937,64.04815947961151,16.034056670545596,987.5165275741434,30.469892857467986,97.41238376378718,44.75228066487098,0
27.944758675340097,97.52057420382793,18.480232145765306,1024.6025881761639,97.58568360628358,121.25058755019549,40.57954918306257,0
23.627784363506777,94.51318919454582,37.89133358447261,990.4252265622549,56.30316331069114,152.96196018059908,61.06557600566777,0
21.396541517088487,72.78283763928565,6.134056124643208,1022.4229298360807,38.88403706771712,34.96772545208251,63.58590292937768,0
33.458236369299904,81.00662989007684,23.44919328067189,1009.2340992046566,25.87973978640101,100.51321529268849,21.12357173685475,0
33.506270857449955,63.86905914905663,20.23554715537864,1007.3481557695486,33.58063240700326,79.73260555446262,52.71576046343489,0
29.49652185909902,59.40605798618807,24.458169417385914,1003.0709829957428,61.58191588448141,29.27479843244982,19.474785759437985,0
25.08544686573051,73.18492024699911,0.7244073528336203,990.3801415272991,46.9602541145029,73.50688445830629,62.596256022033195,0
25.238143619189913,67.66761140130264,34.88495635776606,987.9437614402478,86.31066927060876,13.634461877098714,55.98686093869976,0
30.88933518305359,79.1828055925436,37.28473129934449,989.9218794081579,54.47100189294447,5.162381389897397,76.96302347584206,0
33.45665389928865,53.88673184824924,22.60532734356836,988.3897217964915,39.89714180701039,27.03325783096455,14.827061144949482,0
33.306296363976756,98.71974038330833,27.86603295507569,1015.0813013105039,69.37159892832241,192.62302231783477,13.993830480587803,0
31.698133187864357,99.31053722398013,36.89997524709183,995.7556366625029,76.54217735083566,109.90590717900339,29.75309522852401,1
29.630474692314316,84.90808570098726,28.289545372535944,982.6029204453529,33.36335263207599,193.164432230644,28.31939786151342,0
21.262099474925733,76.80481831720601,6.101561716570454,1023.6096183563366,33.40953730306541,86.4995756660264,27.28851593503999,0
22.424430711419205,65.47638081431639,23.051534406672527,1019.7703648233542,22.933714154683436,62.363226617051915,73.43782063647257,0
33.47831282790619,90.68975098534743,24.268601855314238,1021.7488527437846,78.91216120525124,101.22837256804883,27.46823398946543,0
29.09643589489385,84.23655862769397,16.96522685209544,1024.7708520190895,73.10436220974441,87.90233772658202,29.03648082900417,0
20.137955774249445,58.130846967244565,29.457769424988914,987.8252862148769,57.97047005998511,21.132936852348784,63.15787836925746,0
21.522073142990482,95.54635922469213,37.37468059076059,997.8308908506197,87.53363591753578,128.16526293804125,41.481788971537796,1
29.952526536620837,91.12686214615846,37.02274051627106,1014.1207314066841,84.45361223600426,43.20763650191992,64.36973898686269,0
20.075923757693282,97.4899956645962,18.033574856165284,1011.3209278124207,66.82834915174017,123.91759097956592,14.575631029506967,0
22.41212077126248,86.28597541941801,4.52952183363021,986.9253157852935,89.4617024410607,130.04021847963068,44.1299835571369,1
28.231006840498793,80.6707597967895,39.39364795849338,1016.7124906245778,36.46729680294146,30.40497062572962,12.352952012829785,0
30.3784279653904,70.91215181453094,33.555923457837366,990.0998257326497,28.95356955181823,12.269925422133632,14.385724241874817,0
29.779418892539006,96.63642416770065,4.986507248130674,990.071792667018,41.57996892135917,156.15231721368795,73.45062173410876,0
23.3640396419084,93.30319447502042,36.83367530469489,1004.1638490302037,24.56694848714519,91.96008475386404,19.74717597823166,0
30.68268832021304,52.26093350530947,34.79585448248513,1006.6822970678767,62.49356224008256,11.632759101095157,47.2694477592652,0
23.558736312452,51.3183487248626,20.753522285042884,1006.1038793527015,94.92845538359691,198.97326343395343,38.77669218204946,0
24.880995472389017,68.82316834390248,23.65101742979717,984.116907682899,23.14748325348077,11.556112199273327,34.31403283811899,0
31.197371076770363,90.52766653909165,15.96010815480521,1019.4857388183672,29.768793120802144,139.00704577171064,72.98833419810907,0
29.74449348570822,99.36380646574722,2.1904655528812533,991.9520019164918,56.175922262674824,196.73578505268273,11.527637774284266,0
32.738351157412666,57.52084455517641,13.407889665836038,985.8281714577262,94.7100014022324,47.836020843185125,56.46527803229124,0
29.86419338450515,79.70653576760675,32.114137943920454,1019.993663594104,45.29248839814004,28.449873737439233,77.43761039494854,0
28.524629050032075,69.04454283155107,0.18528092018411435,1023.0043174203389,60.57878469507139,24.276987884485777,49.211772842328934,0
21.40512151742139,98.49571989073016,13.339966867645767,1018.7957427769453,23.325828724031368,60.65502951351911,75.57757234231643,0
25.515737045891502,92.10594615678544,15.926747743637733,1016.4282233626195,31.86745607696711,20.20916220212934,13.658051550021664,0
23.978035515225884,91.91643523555689,21.495824117516914,1009.485889128756,98.93040983670775,138.4322683388264,39.31553233519129,0
23.659844650686253,73.43465798974852,36.79422465651042,1004.7885816774112,97.20949571488364,12.458359626012538,28.21104536734358,0
34.59515832128668,70.74097511688326,13.85383977463845,983.9144041960135,20.395198474752767,101.88442562995795,61.157467548651084,0
25.896465870001407,63.670353596535314,13.878128075849109,998.3803945881814,96.14494283385912,199.33937077059537,78.69079633480726,0
33.3806983276567,52.81877483254635,29.500049924389934,996.7709832655542,71.12959502524004,162.79405390120377,27.957104371097348,0
29.467079389958943,93.23611881275266,18.088717635592285,991.6889202692147,89.43346356160177,123.04388764620218,55.79222210318521,1
31.922169553124725,90.64505045650388,8.984192917599279,1012.5539051159864,56.379188450708725,61.25072415732233,23.86683429318181,0
27.539556396577883,99.98588366430653,18.097580645307737,1002.3144080785447,61.24768228634002,124.77916725832769,49.57311782001269,0
28.653558269395386,99.83184185369527,5.634280815191994,983.6470797158441,59.10772642055362,105.40829278233032,42.47527406818353,0
27.38776540728296,77.77158528013138,7.055479460248932,989.9082440877415,73.34914060368834,85.2166767780743,78.0403730742076,0
22.928644816970667,88.44937075902553,19.934710909579188,1010.7466443646819,31.172100380505032,26.142075348039896,52.59690908875266,0
30.83678172892258,97.23828649412141,16.757017980181917,983.4258886770635,22.397887189814234,177.32084304809334,34.46544604607732,0
24.211585436612836,92.48236953387058,36.593836042724,1018.3043111321946,44.63439532729527,89.9569297642645,17.986704942155335,0
